Name EN,Name CN
Ganso Jajamaru-kun (Japan),元祖忍者 - 茶茶丸君
Glocal Hexcite (Japan),六角拼盘
Gomoku Narabe & Reversi - Touryuumon (Japan),五目登龙门
Goraku Ou Tango! (Japan) (Rev 2),语乐王
GunPey (Japan),线条方块
Hanafuda Shiyouyo (Japan),花札
Harobots (Japan),哈罗机器人
Harobots (Japan) (Rev 1),哈罗机器人
Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 2),全职猎人 - 意志的继承者
Hunter X Hunter - Ishi o Tsugu Mono (Japan) (Rev 1),全职猎人 - 意志的继承者
Kakutou Ryouri Densetsu Bistro Recipe - Wonder Battle Hen (Japan),格斗料理传说
Kaze no Klonoa - Moonlight Museum (Japan),风之少年
Keiba Yosou Shien Soft - Yosou Shinkaron (Japan),予想进化论
Kiss Yori... - Seaside Serenade (Japan) (Rev 2),恋爱时代 - 海边小夜曲
Kosodate Quiz - Dokodemo My Angel (Japan),子育问答我的天使
Kyousouba Ikusei Simulation - Keiba (Japan) (Rev 1),竞走马育成 - 竞马
Langrisser Millennium WS - The Last Century (Japan) (Rev 1),梦幻模拟战
Last Stand (Japan),最后防线
Lode Runner for WonderSwan (Japan),淘金者
Macross - True Love Song (Japan),超时空要塞 - 真爱之歌
Magical Drop for WonderSwan (Japan),魔法方块大战
Mahjong Touryuumon (Japan) (Rev 3),麻雀登龙门
Mahjong Touryuumon (Japan) (Rev 1),麻雀登龙门
Makaimura for WonderSwan (Japan),魔界村
Medarot Perfect Edition - Kabuto Version (Japan),徽章战士 - 独角仙版
Medarot Perfect Edition - Kuwagata Version (Japan),徽章战士 - 鍬形虫版
Meitantei Conan - Majutsushi no Chousenjou! (Japan),名侦探柯南 - 魔术师之挑战书
Meitantei Conan - Nishi no Meitantei Saidai no Kiki! (Japan),名侦探柯南 - 最大之危机
Metakomi Theraphy - Nee Kiite! (Japan),看谁在说话
"Mingle Magnet (Japan) (En,Ja) (Rev 1)",磁力方块
Mobile Suit Gundam MSVS (Japan),高达MSVS
MobileWonderGate (Japan) (Rev 1),行动秘书
Moero!! Pro Yakyuu Rookies (Japan),燃烧之野球
Morita Shougi for WonderSwan (Japan),森田將棋
Nazo Ou Pocket (Japan),迷王
Neon Genesis Evangelion - Shito Ikusei (Japan),新世纪福音战士 - 使徒育成
Nice On (Japan) (Rev 1),劲上果岭
Nihon Pro Mahjong Renmei Kounin - Tetsuman (Japan) (Rev 2),日本职业麻雀联盟公认彻万
Nobunaga no Yabou for WonderSwan (Japan),信长之野望
Ou-chan no Oekaki Logic (Japan),绘图逻辑方块
Pocket Fighter (Japan),口袋快打旋风
Pro Mahjong Kiwame for WonderSwan (Japan) (Rev 1),职业麻雀 - 极
Puyo Puyo Tsuu (Japan),魔法气泡2 - 专业版
Puzzle Bobble (Japan),泡泡龙
Rainbow Islands - Putty's Party (Japan),彩虹岛
Ring Infinity (Japan),七夜怪谈
Robot Works (Japan),甲虫机器控制程式
"Robot Works (Hong Kong) (En,Ja) (Rev 1)",甲虫机器控制程式
Rockman & Forte - Mirai Kara no Chousensha (Japan),洛克人与佛鲁迪
Sangokushi for WonderSwan (Japan),三国志
Sangokushi II for WonderSwan (Japan),三国志2
SD Gundam - Emotional Jam (Japan) (Rev 3),SD高达 - 激震篇
SD Gundam - Emotional Jam (Japan) (Rev 2),SD高达 - 激震篇
SD Gundam G Generation - Gather Beat (Japan),SD高达G世代
SD Gundam Gashapon Senki - Episode 1 (Japan),SD高达加藤战記 - 第一篇
SD Gundam Gashapon Senki - Episode 1 (Japan) (Alt),SD高达加藤战記 - 第一篇
Senkaiden - TV Animation Senkaiden Houshin Engi Yori (Japan),仙界传1
Sennou Millennium (Japan),线脑
Shanghai Pocket (Japan),口袋上海
Shin Nihon Pro Wrestling - Toukon Retsuden (Japan) (Rev 1),新日本摔角联盟 - 斗魂烈传
Shougi Touryuumon (Japan),將棋登龙门
Side Pocket for WonderSwan (Japan),口袋撞球
Slither Link (Japan),数字连线
Soccer Yarou! - Challenge the World (Japan),足球野郎 - 挑战全世界
Sotsugyou for WonderSwan (Japan) (Rev 1),毕业
Space Invaders (Japan),太空侵略者
Super Robot Taisen Compact (Japan) (Rev 2),超级机器人大战 - 精华版
Super Robot Taisen Compact (Japan),超级机器人大战 - 精华版
Super Robot Taisen Compact (Japan) (Rev 1),超级机器人大战 - 精华版
Super Robot Taisen Compact 2 - Dai-1-bu - Chijou Gekidou Hen (Japan),超级机器人大战精华版2 - 第1部 - 地上激动篇
Super Robot Taisen Compact 2 - Dai-2-bu - Uchuu Gekishin Hen (Japan) (Rev 4),超级机器人大战精华版2 - 第2部 - 宇宙激震篇
Super Robot Taisen Compact 2 - Dai-3-bu - Ginga Kessen Hen (Japan) (Rev 2),超级机器人大战精华版2 - 第3部 - 银河决战篇
Taikyoku Igo - Heisei Kiin (Japan),对局围棋平成棋院
Tanjou Debut for WonderSwan (Japan) (Rev 1),诞生
Tare Panda no GunPey (Japan),趴趴熊方块
Tekken Card Challenge (Japan),铁拳卡片挑战赛
Tenori-on (Japan) (En),音乐创作器
Terrors (Japan),恐怖传说
Tetsujin 28 Gou (Japan),铁人28号
Time Bokan Series - Bokan Densetsu - Buta mo Odaterya Doronboo (Japan),时间飞船 - 波甘传说
Tokyo Majin Gakuen - Fuju Houroku (Japan),东京魔人学园符咒封魔录
Trump Collection - Bottom-Up Teki Trump Seikatsu (Japan) (Rev 1),紙牌革命 - 混合卓上纸牌
Trump Collection 2 - Bottom-Up Teki Sekaiisshuu no Tabi (Japan) (Rev 1),纸牌革命2
Turntablist - DJ Battle (Japan),DJ快打
Umizuri ni Ikou! (Japan),大家來海钓
Uzumaki - Denshi Kaiki Hen (Japan) (Rev 4),漩涡 - 电视怪奇篇
Uzumaki - Noroi Simulation (Japan),漩涡 - 魔咒篇
Vaitz Blade (Japan) (Rev 1),华尔兹之剑
Wasabi Produce - Street Dancer (Japan),街头舞者
Wonder Stadium (Japan),奇迹棒球
Wonder Stadium '99 (Japan),奇迹棒球99
WonderSwan Handy Sonar (Japan) (Rev 1),携帶鱼群探知机
WonderSwan Handy Sonar (Japan) (Rev 2),携帶鱼群探知机
