Name EN,Name CN
Kick It (Japan) (Alt),踢腿吃豆
Kinasai (Japan) (Unl),来吧
King & Balloon (Japan) (Alt),国王和汽球
King & Balloon (Japan),国王和汽球
King Knight (Japan) (Alt),国王骑士
King Knight (Japan) (Alt 2),国王骑士
King Knight (Japan),国王骑士
"King's Valley (Japan, Europe) (En) (Alt 2)",王家之谷
"King's Valley (Japan, Europe) (En) (Alt 4)",王家之谷
"King's Valley (Japan, Europe) (En) (Alt)",王家之谷
"King's Valley (Japan, Europe) (En)",王家之谷
"King's Valley (Japan, Europe) (En) (Alt 3)",王家之谷
"King's Valley II (Japan, Europe) (En)",王家之谷 2 - 埃卢吉扎的封印
Kinnikuman - Muscle Man (Japan) (Alt),筋肉人摔角
Kinnikuman - Muscle Man (Japan),筋肉人摔角
Knight Lore (Japan),骑士传说
Knightmare - Majou Densetsu (Japan) (Alt),魔城传说
Knightmare - Majou Densetsu (Japan) (Alt 2),魔城传说
Knightmare - Majou Densetsu (Japan) (Wii U Virtual Console),魔城传说
Knightmare II - The Maze of Galious (Japan),魔城传说 2 - 加利欧斯迷宫
Knightmare III - Shalom (Japan),莎洛姆 - 骑士物语 3
Knither Special (Japan),恶魔水晶 2 - 克尼德特别版
Konami's Baseball (Japan),科乐美棒球
Konami's Baseball (Japan) (Alt),科乐美棒球
Konami's Billiards (Europe),科乐美台球
Konami's Boxing (Japan),科乐美拳击
Konami's Boxing (Japan) (Alt),科乐美拳击
Konami's Boxing (Japan) (Alt 2),科乐美拳击
Konami's Football (Europe) (Alt 2),科乐美橄榄球
Konami's Football (Europe) (Alt),科乐美橄榄球
Konami's Football (Europe),科乐美橄榄球
Konami's Golf (Japan),科乐美高尔夫
Konami's Golf (Japan) (Alt 2),科乐美高尔夫
Konami's Golf (Japan) (Alt),科乐美高尔夫
Konami's Mahjong (Japan),科乐美麻雀道场
Konami's Ping-Pong (Japan) (Alt),科乐美乒乓球
Konami's Ping-Pong (Japan) (Alt 3),科乐美乒乓球
Konami's Ping-Pong (Japan) (Alt 2),科乐美乒乓球
Konami's Ping-Pong (Japan),科乐美乒乓球
Konami's Soccer (Japan) (Alt 2),科乐美足球
Konami's Soccer (Japan) (Wii U Virtual Console),科乐美足球
Konami's Soccer (Japan) (Alt 3),科乐美足球
Konami's Soccer (Japan),科乐美足球
Konami's Synthesizer (Japan) (Program),科乐美新世测定器
Konami's Tennis (Japan) (Alt),科乐美网球
Konami's Tennis (Japan),科乐美网球
Koneko no Daibouken - Catboy (Japan),猫仔大冒险
Kung Fu Acho (Japan),圣拳爱可
Kung Fu Acho (Japan) (Alt),圣拳爱可
Kung Fu Master (Japan) (Alt),功夫之王
Kung Fu Master (Japan) (Alt 2),功夫之王
Kung Fu Master (Japan),功夫之王
Kung Fu Taigun (Japan) (Alt),功夫太君
Kung Fu Taigun (Japan),功夫太君
Ladder Building (Japan),架梯工人
Laptick 2 (Japan),拉普提克 2
Le Mans 2 (Europe),勒芒赛车 2
Legendly Knight (Korea) (Alt),传奇骑士
Legendly Knight (Korea),传奇骑士
Leonard (Spain),伦纳德王
"Light Corridor, The (Europe)",光能行者
"Links, The (Japan) (Program)",
"Links, The (Japan) (NGA II) (Program)",
"Links, The (Japan) (NGA II) (Program) (Alt)",
Lode Runner (Japan),淘金者
Lode Runner (Japan) (Alt),淘金者
Lode Runner II (Japan),淘金者 2
Lord Over (Japan),领土统治
Lot Lot (Japan),洛洛
