Name EN,Name CN
Best of the Best - Championship Karate (Europe),王中王 - 空手道锦标赛
Best of the Best - Championship Karate (USA),王中王 - 空手道锦标赛
Bikkuri Nekketsu Shin Kiroku! - Dokodemo Kin Medal (Japan),热血新纪录 - 遍地是金牌
"Bill & Ted's Excellent Game Boy Adventure - A Bogus Journey! (USA, Europe)",比尔和特德 - 超级冒险
Bill & Ted's Excellent Portable Adventure - A Bogus Journey! (World) (Retro Collection),
Bill Elliott's NASCAR Fast Tracks (USA),比尔埃略特的全国汽车挑战赛
Binary Monsters II - Adventure of Hell (Taiwan) (En) (Unl),
Bionic Battler (USA),生化战士
Bionic Commando (Europe),魔希复活
Bionic Commando (Japan),魔希复活
Bionic Commando (USA),魔希复活
Bishoujo Senshi Sailor Moon (Japan),美少女战士
Bishoujo Senshi Sailor Moon R (Japan),美少女战士 R
Black Bass - Lure Fishing (USA),黑鲈鱼 - 路亚钓鱼
Blade Warrior (Europe) (Proto),
Blades of Steel (Europe),钢铁之刃冰球
Blades of Steel (USA),钢铁之刃冰球
Blaster Master Boy (USA),爆破大师
Blaster Master Boy (USA) (Beta),爆破大师
Blaster Master Jr. (Europe),爆破大师
Block Kuzushi GB (Japan) (SGB Enhanced),究极打砖块
Blodia (Japan) (En),装甲勇士
"Blues Brothers (USA, Europe) (Beta)",
"Blues Brothers, The (USA, Europe)",蓝色兄弟
"Blues Brothers, The - Jukebox Adventure (Europe)",蓝色兄弟 - 音乐魔盒的冒险
Bo Jackson - Two Games in One (USA),波杰克逊 - 游戏2合1 打与跑
Bobby's World (USA) (Proto) (SGB Enhanced),
Bobby's World (Europe) (Proto) (SGB Enhanced),
Boggle Plus (USA),惊奇 加强版
Bokujou Monogatari GB (Japan) (SGB Enhanced),牧场物语
Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),牧场物语
Bokujou Monogatari GB (Japan) (SGB Enhanced) (NP),牧场物语
Bomb Jack (Europe) (Beta 1),炸弹杰克
Bomb Jack (Europe) (Beta 2),炸弹杰克
Bomb Jack (Europe),炸弹杰克
Bomber Boy (Japan) (En),轰炸男孩
Bomber King - Scenario 2 (Japan) (En),轰炸之王 - 剧本2
Bomberman Collection (Japan) (SGB Enhanced),炸弹人合集
Bomberman GB (Japan) (SGB Enhanced),炸弹人
"Bomberman GB (USA, Europe) (SGB Enhanced)",炸弹人
Bomberman GB 2 (Japan) (SGB Enhanced),炸弹人 2
Bomberman GB 3 (Japan) (SGB Enhanced),炸弹人 3
Bonk's Adventure (USA),原人冒险
Bonk's Adventure (USA) (Beta),原人冒险
Bonk's Revenge (USA) (SGB Enhanced),原人复仇
Booby Boys (Japan),傻瓜男孩
Boomer's Adventure in ASMIK World (USA),布布的阿斯米世界冒险
Bouken! Puzzle Road (Japan),冒险解迷之路
Boulder Dash (Europe),钻石小子
Boulder Dash (Japan) (En),钻石小子
Boxing (Japan) (En),拳击
"Boxxle (USA, Europe) (Rev 1)",仓库番
Boxxle (USA),仓库番
"Boxxle II (USA, Europe)",仓库番 2
Brain Bender (Europe),头脑风暴
Brain Bender (USA),头脑风暴
Brain Drain (Europe) (SGB Enhanced),智囊流失
Brain Drain (Japan) (En) (SGB Enhanced),智囊流失
Brain Drain (USA) (SGB Enhanced),智囊流失
"Bram Stoker's Dracula (USA, Europe)",布拉姆史托克的德拉可拉
BreakThru! (USA),强行突破
"Bubble Bobble (USA, Europe) (Beta) (1990-12-28)",泡泡龙
Bubble Bobble (Japan) (En),泡泡龙
"Bubble Bobble (USA, Europe)",泡泡龙
Bubble Bobble Junior (Japan) (En),泡泡龙少年
"Bubble Bobble Part 2 (USA, Europe)",泡泡龙 2
Bubble Ghost (Japan),泡泡小精灵
"Bubble Ghost (USA, Europe)",泡泡小精灵
"Bubble Ghost (USA, Europe) (Beta)",泡泡小精灵
Bubsy II (Europe),音速狐 2
Bubsy II (USA),音速狐 2
Bugs Bunny Collection (Japan) (SGB Enhanced),兔八哥收藏
Bugs Bunny Collection (Japan) (Rev 1) (SGB Enhanced),兔八哥收藏
"Bugs Bunny Crazy Castle 2, The (USA)",兔八哥疯狂城堡 2
"Bugs Bunny Crazy Castle, The (USA, Europe)",兔八哥疯狂城堡
Bung Greetings Demo (World) (Demo) (Unl),
Bung New Year's Greetings Demo (World) (Demo) (Unl),
Bung's Math Test (World) (Unl),
"Burai Fighter Deluxe (USA, Europe)",无赖战士
Burai Senshi Deluxe (Japan) (En),无赖战士
BurgerTime Deluxe (World),汉堡时光
Burning Paper (Japan) (En),激情壁纸
"Bust-A-Move 2 - Arcade Edition (USA, Europe)",泡泡龙 2 街机版
Bust-A-Move 3 DX (Europe),泡泡龙 3 DX
Buster Bros. (USA),魔鬼气泡
Cadillac II (Japan),凯迪拉克 2
"Caesars Palace (Europe) (En,Fr,De,Es,It)",凯撒皇宫
Caesars Palace (Japan),凯撒皇宫
Caesars Palace (USA),凯撒皇宫
Caesars Palace (USA) (Rev 1),凯撒皇宫
Caihong Zhanshi - Rainbow Prince (Taiwan) (Unl),
Calculator (Unknown) (Proto),
Capcom Quiz - Hatena no Daibouken (Japan),卡普空问答 - 大冒险
Captain America and the Avengers (USA),上尉密令
Captain Tsubasa J - Zenkoku Seiha e no Chousen (Japan) (SGB Enhanced),天使之翼 J
Captain Tsubasa VS (Japan),天使之翼 VS
Card Game (Japan) (En),卡牌游戏
Card Games (USA) (Proto),
"Casino FunPak (USA, Europe)",娱乐赌场
Casper (Europe),鬼马小灵精
Casper (USA),鬼马小灵精
Casper (USA) (Beta),鬼马小灵精
Castelian (USA) (Beta),城堡猪
Castelian (Europe),城堡猪
Castelian (USA),城堡猪
Castle Quest (Europe),城堡探索
Castle Quest (Europe) (Beta),城堡探索
Castlevania - The Adventure (USA) (Castlevania Anniversary Collection),恶魔城 - 冒险
Castlevania - The Adventure (Europe),恶魔城 - 冒险
Castlevania - The Adventure (USA),恶魔城 - 冒险
"Castlevania II - Belmont's Revenge (USA, Europe)",恶魔城 2 - 贝尔蒙多的复仇
"Castlevania II - Belmont's Revenge (USA, Europe) (Castlevania Anniversary Collection)",恶魔城 2 - 贝尔蒙多的复仇
"Castlevania Legends (USA, Europe) (SGB Enhanced)",恶魔城 - 漆黑前奏曲
Catrap (USA) (Beta),猫陷阱
Catrap (USA),猫陷阱
Cave Noire (Japan),刚果洞窟
Centipede (USA) (Majesco),杀虫大战
"Centipede (USA, Europe) (Accolade)",杀虫大战
Chachamaru Boukenki 3 - Abyss no Tou (Japan),茶茶丸大冒险 3
