Name EN,Name CN
"Jett Tailfin (Europe) (En,Fr,De,Es,It)",小鱼拉力赛
"Pokken Tournament (Europe) (En,Fr,De,Es,It)",口袋铁拳锦标赛
"FIFA 13 (Europe) (En,Fr,De,Es,It,Nl)",FIFA世界足球 13
"Mario & Sonic at the Rio 2016 Olympic Games (Europe) (En,Fr,De,Es,It,Nl)",马里奥与索尼克在里约奥运会
"Cocoto Magic Circus 2 (Europe) (En,Fr,De,Es,It,Nl,Pt)",小魔怪魔法马戏团 2
"Barbie Dreamhouse Party (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",芭比梦幻屋派对
"One Piece - Unlimited World Red (Europe) (En,Fr,De,Es,It)",海贼王 - 无尽世界 R
"Disney-Pixar Cars 3 - Driven to Win (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",迪士尼皮克斯 汽车总动员 3 - 全力争胜
Disney Planes (Russia),迪士尼 飞机总动员
"Tank! Tank! Tank! (Europe) (En,Fr,De,Es,It)",坦克大战
"DreamWorks Rise of the Guardians (Europe) (En,Fr,De,Es,It)",守护者联盟
"Fast & Furious - Showdown (Europe) (En,Fr,De,Es,It)",速度与激情 对决
"DreamWorks Penguins of Madagascar (Europe) (En,Fr,De,Es,It)",马达加斯加的企鹅
"Pac-Man and the Ghostly Adventures (Europe) (En,Fr,De,Es,It)",吃豆人的鬼魅历险
"Pac-Man and the Ghostly Adventures 2 (Europe) (En,Fr,De,Es,It)",吃豆人的鬼魅历险 2
"Angry Birds Trilogy (USA) (En,Fr)",愤怒的小鸟 三部曲
"LEGO Movie, The - Videogame (USA) (En,Fr,Es,Pt) (Rev 1)",乐高大电影
"Call of Duty - Black Ops II (Europe) (Es,It)",使命召唤 - 黑色行动 2
"Call of Duty - Ghosts (Europe) (Es,It)",使命召唤 - 幽灵
"Cabela's Dangerous Hunts 2013 (Europe) (En,Fr,De,It)",坎贝拉猎人 2013
"Walking Dead, The - Survival Instinct (Europe) (En,Fr,De,Es,It)",行尸走肉 - 生存本能
Scribblenauts Unmasked - A DC Comics Adventure (Australia),乱涂乱画揭露DC漫画冒险
"Monster High - 13 Wishes (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",精灵高中 - 13个愿望
"Hunter's Trophy 2 - Europa (Europe) (En,Fr,De,Es,It)",猎人的战利品 2 - 欧洲
"Adventure Time - Explore the Dungeon Because I Don't Know! (Europe) (En,Fr,De,Es,It)",探险活宝 - 因为好奇所以探索地牢
LEGO Star Wars - Force no Kakusei (Japan),乐高星球大战 - 原力觉醒
"Legend of Zelda, The - Breath of the Wild (Europe) (En,Fr,De,Es,It,Nl,Ru)",塞尔达传说 - 野性的气息
"Just Dance 2018 (Europe) (En,Fr,De,Es,It,Nl)",舞力全开 2018
"Disney Infinity (Scandinavia) (En,Sv,No,Da,Fi)",迪士尼无限
"Disney Infinity 2.0 - Play Without Limits (Scandinavia) (En,Sv,No,Da,Fi) (Rev 2)",迪士尼无限 2.0
"Disney Planes (Scandinavia) (En,Sv,No,Da,Fi)",迪士尼 飞机总动员
Dragon Quest X - Inishie no Ryuu no Denshou Online (Japan),勇者斗恶龙 10 - 远古之龙的传承 Online
Dragon Quest X - Mezameshi Itsutsu no Shuzoku Online (Japan) (Rev 1),勇者斗恶龙 10 - 沉眠的勇者与引导的盟友 Online
Dragon Quest X - Nemureru Yuusha to Michibiki no Meiyuu Online (Japan) (Rev 10),勇者斗恶龙 10 - 觉醒的五种族 Online
Star Fox Zero (Japan),星际火狐 - 零
Star Fox Guard (Japan),星狐警卫队
Assassin's Creed III (Japan),刺客信条 3
Mario Kart 8 (Japan) (Rev 3),马里奥卡丁车 8
New Super Mario Bros. U (Japan),新超级马里奥兄弟 U
Splatoon (Japan) (Rev 2),喷射战士
XenobladeX (Japan),异度神剑 X
Zelda Musou (Japan) (Rev 1),塞尔达无双
Doubutsu no Mori - Amiibo Festival (Japan),动物之森 - Amiibo节日
Ninja Gaiden 3 - Razor's Edge (Japan),忍者龙剑传 3 - 刀锋边缘
"Wonderful 101, The (Japan)",精彩的 101
Youkai Watch Dance - Just Dance Special Version (Japan),妖怪手表 - 舞力全开
ZombiU (Japan),行尸走肉
Gotouchi Tetsudou - Gotouchi Chara to Nippon Zenkoku no Tabi (Japan),当地铁道 - 吉祥物的全国之旅
Mario Tennis - Ultra Smash (Japan) (Rev 1),马里奥网球 - 超级粉碎
Super Mario Maker (Japan),马里奥制造
Batman - Arkham City - Armored Edition (Japan),蝙蝠侠 - 阿卡姆之城 装甲版
Batman - Arkham Origins (Japan),蝙蝠侠 - 阿卡姆起源
Bayonetta (Japan) (Rev 1),猎天使魔女
Bayonetta 2 (Japan),猎天使魔女 2
Dragon Quest X - All in One Package (Japan) (BTPJ),勇者斗恶龙 10 合集
Monster Hunter 3G - HD Ver. (Japan),怪物猎人3G 高清版
Zelda no Densetsu - Breath of the Wild (Japan),塞尔达传说 - 旷野之息
Zelda no Densetsu - Twilight Princess HD (Japan) (Rev 1),塞尔达传说 - 黄昏公主 高清版
"Mario Kart 8 (USA) (En,Fr,Es) (Rev 2)",马里奥卡丁车 8
Donkey Kong - Tropical Freeze (Japan) (Rev 3),大金刚国度 - 热带寒流
LEGO Marvel Avengers (Japan),乐高复仇者联盟
Mass Effect 3 - Tokubetsu-ban (Japan),质量效应3 特别版
Minecraft - Wii U Edition (Japan) (Rev 1),我的世界
Simple Series for Wii U Vol. 1 - The Family Party (Japan),简单游戏系列 Vol1 - 家庭派对
Zelda no Densetsu - Kaze no Takuto HD (Japan),塞尔达传说 - 风之杖 高清版
"Ben 10 - Omniverse 2 (USA) (En,Fr,Es)",少年骇客 - 全面进化 2
"Fast & Furious - Showdown (USA) (En,Fr)",速度与激情 对决
Warriors Orochi 3 Hyper (USA),无双大蛇2 Hyper
Assassin's Creed IV - Black Flag (Japan),刺客信条 4 - 黑旗
Dairantou Smash Brothers for Wii U (Japan),任天堂明星大乱斗 WiiU
Pikmin 3 (Japan),皮克敏 3
F1 Race Stars - Powered Up Edition (Japan) (Rev 1),F1赛车明星 升级版
Jikkuri Egokoro Kyoushitsu (Japan) (Rev 1),认真的绘心教室
Tom Clancy's Splinter Cell - Blacklist (Japan),细胞分裂 - 黑名单
"Zumba Fitness - World Party (Europe) (En,Fr,De,Es,It)",祖巴健身世界党
Famicom Remix 1 + 2 (Japan),经典FC游戏合集 1 + 2
Pokken - Pokken Tournament (Japan),口袋铁拳锦标赛
Rodea the Sky Soldier (Japan),天空机士罗迪亚
Sports Connection (Japan),体育连线
Touch! Kirby Super Rainbow (Japan),卡比与彩虹诅咒
Watch Dogs (Japan),看门狗
Mario vs. Donkey Kong - Minna de Mini Land (Japan),马里奥对大金刚 - 大家的迷你大陆
Nintendo Land (Japan),任天堂大陆
Ryuu ga Gotoku 1 & 2 HD for Wii U (Japan),如龙 1 + 2 高清版 Wii
Sangokushi 12 with Power-Up Kit (Japan),三国志 12 威力加强版
"Just Dance 2018 (USA) (En,Fr,Es,Pt)",舞力全开 2018
Gen'ei Ibunroku FE (Japan),幻影异闻录 FE
Kamen Rider Summonride! (Japan),假面骑士 - 天唤骑兵
Musou Orochi 2 Hyper (Japan),无双大蛇2 Hyper
One Piece - Unlimited World R (Japan),海贼王 - 无尽世界 R
Susume! Kinopio Taichou (Japan),蘑菇队长 奇诺比奥 - 宝藏追踪者
Biohazard - Revelations - Unveiled Edition (Japan) (Rev 1),生化危机 - 启示录
Disney Epic Mickey 2 - Futatsu no Chikara (Japan),迪士尼  传奇米老鼠 2 - 双重威力
Ginsei Shougi - Kyoutendo Toufuu Raijin (Japan),银星将棋 - 强天怒斗风雷神
New Super Luigi U (Japan),新超级路易吉 U
Tekken Tag Tournament 2 - Wii U Edition (Japan),铁拳 TT2 WiiU
"Call of Duty - Black Ops II (Japan) (En,Ja)",使命召唤 - 黑色行动 2
Dragon Quest X - 5000-nen no Tabiji - Haruka naru Kokyou e Online (Japan),勇者斗恶龙 10 - 5000年寻乡之旅 - 遥远的故乡 Online
FIFA 13 - World Class Soccer (Japan),FIFA世界足球 13
Monster Hunter Frontier G7 - Premium Package (Japan),怪物猎人边境 G7 - 高级套装
Monster Hunter Frontier G8 - Premium Package (Japan),怪物猎人边境 G8 - 高级套装
Monster Hunter Frontier G - Beginner's Package (Japan) (Rev 1),怪物猎人边境 G - 新手包
Monster Hunter Frontier G5 - Premium Package (Japan),怪物猎人边境 G5 - 高级套装
Monster Hunter Frontier G6 - Premium Package (Japan),怪物猎人边境 G6 - 高级套装
Monster Hunter Frontier GG - Premium Package (Japan),怪物猎人边境 GG - 高级套装
Sonic & All-Stars Racing Transformed (Japan),全明星赛
Tank! Tank! Tank! (Japan),坦克大战
Wii Fit U (Japan) (Rev 3),Wii Fit U
"Mario Kart 8 (USA) (En,Fr,Es) (Rev 5)",马里奥卡丁车 8
Devil's Third (Japan),恶魔三人组
Disney Infinity (Japan),迪士尼无限
Monster Hunter Frontier G - Memorial Package (Japan),怪物猎人边境 G - 纪念包
Sangokushi 12 (Japan),三国志 12
Taiko no Tatsujin - Wii U Version! (Japan),太鼓达人 WiiU
Yoshi Wool World (Japan) (Rev 1),耀西的世界
Fujiko F. Fujio Characters Daishuugou! SF Dotabata Party!! (Japan),藤子F不二雄角色大集合 SF热闹聚会
Game & Wario (Japan) (Rev 1),游戏与战争
LEGO Batman 3 - The Game - Gotham kara Uchuu e (Japan),乐高蝙蝠侠 3 - 飞越高谭市
Puyo Puyo Tetris (Japan),噗哟噗哟魔法气泡 - 俄罗斯方块
Skylanders - Spyro's Adventure (Japan),小龙斯派罗的大冒险
LEGO City Undercover (Japan),乐高都市 - 卧底风云
LEGO Jurassic World (Japan),乐高侏罗纪公园
LEGO Movie - The Game (Japan),乐高大电影
Monster Hunter Frontier G9 - Premium Package (Japan),怪物猎人边境 G9 - 高级套装
Wii Karaoke U (Japan) (Trial Disc) (Rev 1),Wii卡拉OK U
Call of Duty - Ghosts (Japan),使命召唤 - 幽灵
Disney Infinity 3.0 (Japan),迪士尼无限 3.0
Just Dance Wii U (Japan) (Rev 1),舞力全开 WiiU
LEGO Marvel Super Heroes - The Game (Japan),乐高漫威英雄
Mario & Sonic at Rio Olympic (Japan) (Rev 1),马里奥与索尼克在里约奥运会
"ZombiU (Germany) (En,De)",行尸走肉
Injustice - Hero no Gekitotsu (Japan),不义联盟 - 我们心中的神
Kamen Rider - Battride War II (Japan),假面骑士 - 穿越战争 2
Paper Mario - Color Splash (Japan),纸马里奥色斑
Rayman Legends (Japan),雷曼 - 传奇
Shin Hokuto Musou (Japan),真北斗无双
Kamen Rider - Battride War II - Premium TV & Movie Sound Edition (Japan),假面骑士 - 穿越战争2 高级电视及电影原声版
Mario & Sonic at the Sochi Olympic (Japan) (Rev 1),马里奥与索尼克在冬季奥运会
Sniper Elite V2 (Japan),狙击精英 V2
Taiko no Tatsujin - Atsumete Tomodachi Daisakusen! (Japan),太鼓达人 - 伙伴收集大作战！
Wii Party U (Japan) (Rev 2),Wii派对 U
Hello Kitty Kruisers (USA),凯蒂猫爱竞速
83402 - CAT-I RTL MAY '14 USA-PT (USA),
Cabela's Big Game Hunter - Pro Hunts (USA),坎贝拉猎人 - 职业狩猎
"DreamWorks The Croods - Prehistoric Party! (USA) (En,Fr,Es)",疯狂原始人 - 史前派对
"Monster High - 13 Wishes (USA) (En,Fr,Es)",精灵高中 - 13个愿望
Disney Phineas and Ferb - Quest for Cool Stuff (USA),迪士尼 飞哥与小佛 - 寻找酷玩意
Need for Speed - Most Wanted U - A Criterion Game (Japan),极品飞车 17 - 最高通缉 U
Rabbids Land (Japan),疯狂兔子乐园
Sonic Lost World (Japan),索尼克失落世界
Sonic Toon - Taiko no Hihou (Japan),索尼克音爆 - 太古的秘宝
Wii Sports Club (Japan) (Rev 1),Wii运动俱乐部
"81854 - DISC, CAT-I UPDATE RTL AUG '13 USAWM (USA)",
"81642 - DISC, CAT-I PIKMIN 3 POST RTL (USA)",
"81641 - DISC, CAT-I PIKMIN 3 EVENTRTLCANUSA (USA)",
Mario Party 10 (Japan),马里奥派对 10
Super Mario 3D World (Japan),超级马里奥3D世界
Taiko no Tatsujin - Tokumori! (Japan),太鼓达人 - 盛宴！
Terraria (Japan),泰拉瑞亚
Zero - Nuregarasu no Miko (Japan),零 - 濡鸦之巫女
"Zumba Fitness - World Party (Japan) (En,Ja)",祖巴健身世界党
"0103771 - DISC, CAT-I RTL MAR '16 USA-PT (USA)",
"0100872 - DISC, CAT-I RTL NOV '14 USA-FL (USA)",
"102812 - DISC, CAT-I RTL AUG '15 USA-PT (USA)",
"101446 - DISC, CAT-I RTL DEC '14 USA-PT (USA)",
"102079 - DISC, CAT-I RTL MAY '15 USA-PT (USA)",
"103292 - DISC, CAT-I RTL NOV '15 USA-PT (USA)",
"104571 - Disc, CAT-I RTL OCT '16 USA-PT (USA)",
"83178 - DISC, CAT-I RTL MAR '14 USA-PT (USA)",
"DISC, CAT-I RTL JAN '13 USA (USA)",
"Scribblenauts Unlimited (Europe) (En,Fr,De,Es,It,Nl)",神笔涂鸦王无限
"LEGO Movie, The - Videogame (Europe) (En,Fr,Es,It,Nl,Da)",乐高大电影
"Disney Epic Mickey 2 - The Power of Two (Scandinavia) (En,Sv,No,Da)",迪士尼 传奇米老鼠 2 - 双重威力
"Donkey Kong Country - Tropical Freeze (Europe) (En,Fr,De,Es,It) (Rev 1)",大金刚国度 - 热带寒流
"Disney Epic Mickey 2 - The Power of Two (Europe) (En,Fr,De,Es,It,Pt)",迪士尼 传奇米老鼠 2 - 双重威力
Call of Duty - Black Ops II (Germany),使命召唤 - 黑色行动 2
"Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 4)",马里奥卡丁车 8
"Disney Infinity 3.0 - Play Without Limits (Scandinavia) (En,Sv,No,Da,Fi)",迪士尼无限 3.0
"Super Smash Bros. for Wii U (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 4)",任天堂明星大乱斗  WiiU
"Just Dance 2019 (Europe) (En,Fr,De,Es,It,Nl)",舞力全开 2019
"Just Dance 2019 (USA) (En,Fr,Es,Pt)",舞力全开 2019
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 2)",任天堂明星大乱斗  WiiU
"Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 1)",马里奥卡丁车 8
"Captain Toad - Treasure Tracker (Europe) (En,Fr,De,Es,It) (Rev 1)",蘑菇队长 奇诺比奥 - 宝藏追踪者
"Mario Kart 8 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 3)",马里奥卡丁车 8
Scribblenauts Unlimited (Australia),神笔涂鸦王无限
Donkey Kong - Tropical Freeze (Japan) (Rev 1),大金刚国度 - 热带寒流
Dragon Quest X - All in One Package (Japan) (BDQJ),勇者斗恶龙 10 合集
Dragon Quest X - All in One Package Version 1-Version 4 (Japan),勇者斗恶龙 10 合集 V1-V4
Dairantou Smash Brothers for Wii U (Japan) (Rev 1),任天堂明星大乱斗 WiiU
Mario Kart 8 (Japan) (Rev 1),马里奥卡丁车 8
Mario Kart 8 (Japan),马里奥卡丁车 8
Splatoon (Japan),喷射战士
"Finding Teddy II - Definitive Edition (Europe) (En,Fr,De,Es,It,Pt,Ru)",寻找泰迪 2 终极版
"Axiom Verge (USA) (En,Fr,De,Es,It,Pt)",公理边缘
Shmup Collection (Europe),清版射击 合集
Shakedown - Hawaii (USA),夏威夷劫案
"Demo Update 02-2015 - Smash Bros + Mario Party 10 - 9599F2B3 (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)",
"Disney Infinity 2.0 - Play Without Limits (Europe) (En,Fr,De,Es,It,Nl)",迪士尼无限 2.0
Susume! Kinopio Taichou (Japan) (Rev 1),蘑菇队长 奇诺比奥 - 宝藏追踪者
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 4)",任天堂明星大乱斗  WiiU
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 9)",任天堂明星大乱斗  WiiU
"Mario Kart 8 (USA) (En,Fr,Es) (Rev 3)",马里奥卡丁车 8
"Super Mario Maker (USA) (En,Fr,Es) (Rev 5)",马里奥制造
"Disney Infinity 2.0 Edition (USA) (En,Fr,Es,Pt) (Rev 1)",迪士尼无限 2.0
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 3)",任天堂明星大乱斗  WiiU
"Wonderful 101, The (USA) (En,Ja) (Rev 1)",精彩的 101
"Super Smash Bros. for Wii U (USA, Asia) (En,Fr,Es) (Rev 10)",任天堂明星大乱斗  WiiU
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 1)",任天堂明星大乱斗  WiiU
"Splatoon (USA) (En,Fr,Es) (Rev 2)",喷射战士
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 5)",任天堂明星大乱斗  WiiU
"Super Smash Bros. for Wii U (USA) (En,Fr,Es) (Rev 6)",任天堂明星大乱斗  WiiU
"Super Smash Bros. for Wii U (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 6)",任天堂明星大乱斗  WiiU
Sonic Boom - Rise of Lyric (USA) (Beta) (2014-07-18),索尼克爆破 - 崛起之诗
Dairantou Smash Brothers for Wii U (Japan) (Rev 7),任天堂明星大乱斗 WiiU
"Skylanders - Imaginators (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (Demo)",小龙斯派罗 - 幻想者
"Super Smash Bros. for Wii U (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru) (Rev 1)",任天堂明星大乱斗  WiiU
"Super Mario Maker (USA) (En,Fr,Es) (Rev 4)",马里奥制造
Dairantou Smash Brothers for Wii U (Japan) (Rev 4),任天堂明星大乱斗 WiiU
"102831 - DISC, CAT-I RTL AUG '15 1-2 LTN-FL (Latin America)",
"102091 - DISC, CAT-I RTL MAY '15 1-2 LTN-FL (Latin America)",
Update - 2.05.00 (World),
Update - 2.04.02 (World),
Update - 2.06.01 (World),
Update - 2.06.02 (World),
Update - 2.07.01 (World),
Update - 2.07.03 (World),
Update - 2.07.03 P1 (World),
Update - 2.08.02 Alpha (World),
Wii Party U (Japan) [CHS],Wii派对 U
Darksiders Warmastered Edition (Europe) [CHS],暗黑血统 战神版
Sky Force Anniversary (Europe) [CHS],傲气雄鹰 周年版
Jotun Valhalla Edition (USA) [CHS],巨人约顿 - 瓦尔哈拉版
Unepic EnjoyUp Games (USA) [CHT],厕所穿越记
Shovel Knight (Europe) [CHS],铲子骑士
Super Mario 3D World (USA) [CHS],超级马里奥3D世界
Super Meat Boy (Europe) [CHT],超级食肉男孩
Assassin's Creed 4 Black Flag (USA) [CHT],刺客信条 4 - 黑旗
Monster Hunter 3G HD (Japan) [CHS],怪物猎人3G 高清版
Child Of Light (USA) [CHS],光之子
EvoFish (Europe) [CHS],海底世界进化鱼
FE Encore (Japan) [CHS],幻影异闻录 FE
Swords & Soldiers II (USA) [CHS],剑与勇士 2
Watch Dogs (Europe) [CHT],看门狗
LEGO City Undercover (Europe) [CHS],乐高都市 - 卧底风云
LEGO MARVEL Super Heroes (Europe) [CHS],乐高漫威超级英雄
LEGO Jurassic World (Europe) [CHS],乐高侏罗纪公园
Rayman Legends (USA) [CHS],雷曼 - 传奇
Bayonetta 2 (USA) [CHS],猎天使魔女 2
Whispering Willows (Europe) [CHS],灵界女孩
Fatal Frame Maiden of BlackWater (Japan) [CHS],零 - 濡鸦之巫女
Mario vs. Donkey Kong - Minna de Mini Land (Japan) [CHT],马里奥对大金刚 - 大家的迷你大陆
Mario Party 10 (Japan) [CHS&CHT],马里奥派对 10
Mario Kart 8 (Japan) [CHS],马里奥卡丁车 8
Back to Bed (USA) [CHS],梦游逃生
BadLand Game of The Year Edition (Europe) [CHS],迷失之地 年度版
Teslagrad (Europe) [CHS],特斯拉学徒
Captain Toad Treasure Tracker (USA) [CHS],蘑菇队长 奇诺比奥 - 宝藏追踪者
Puyo Puyo Tetris (Europe) [CHT],噗哟噗哟魔法气泡 - 俄罗斯方块
The Cave (Europe) [CHS],魔窟冒险
The Girl and the Robot (USA) [CHS],女孩与机器人
Splatoon (Japan) [CHS],喷射战士
Pikmin 3 (Japan) [CHS],皮克敏 3
Oddworld - New 'n' Tasty! (Europe) [CHS],奇异世界 阿比逃亡记 - 新鲜可口
The Bridge (Europe) [CHS],桥
Nintendo Land (Japan) [CHS],任天堂大陆
The Legend of Zelda - The Wind Waker HD (Japan) [CHS],塞尔达传说 - 风之杖 高清版
Zelda no Densetsu - Breath of the Wild (Japan) [CHS],塞尔达传说 - 旷野之息
Zelda no Densetsu - Breath of the Wild (Japan) [CHT],塞尔达传说 - 旷野之息
Zelda no Densetsu - Twilight Princess HD (Japan) [CHS],塞尔达传说 - 黄昏公主 高清版
Chronicles of Teddy - Harmony of Exidus (Europe) [CHS],泰迪编年史 - 艾希达斯的和谐
Minecraft - Wii U Edition (Europe) [CHS],我的世界
Minecraft - Story Mode - A Telltale Games Series - The Complete Adventure (Europe) [CHS],我的世界 - 故事模式
Just Dance East (China) [CHS],舞力全开 东方
New SUPER MARIO BROS. U & New SUPER LUIGI U (USA) [CHS],新超级马里奥兄弟 U & 新超级路易吉 U 合集
Kirby and the Rainbow Curse (USA) [CHS],卡比与彩虹诅咒
Yoshi's Woolly World (Europe) [CHS],耀西的世界
The Binding of Isaac Rebirth (USA) [CHS],以撒的结合 - 重生
XenobladeX (Japan) [CHS],异度神剑 X
XenobladeX (Japan) [CHS],异度神剑 X
XenobladeX (Japan) [CHS],异度神剑 X
XenobladeX (Japan) [CHS],异度神剑 X
Cloudberry Kingdom (Europe) [CHS],云莓王国
Octodad Dadliest Catch (USA) [CHS],章鱼奶爸 - 致命捕捉
Tengami (USA) [CHS],纸境
Paper Mario - Color Splash (Japan) [CHS],纸马里奥色斑
Chasing Dead (Europe) [CHS],死亡追逐
Nihilumbra (Europe) [CHS],诅咒世界大冒险
Super Mario Maker (USA) [CHS],马里奥制造
Assassin's Creed III (USA) [CHT],刺客信条 3
Gravity Badgers (Europe) [CHT],重力獾
Tiny Thief (Japan) [CHS],小小盗贼
Resident Evil Revelations (Europe) [CHT],生化危机 - 启示录 高清版
The Legend of Zelda - The Wind Waker HD (Japan) [CHS],塞尔达传说 - 风之杖 高清版
The Legend of Zelda - The Wind Waker HD (USA) [CHS],塞尔达传说 - 风之杖 高清版
The Wonderful 101 (USA) [CHS],神奇 101
Donkey Kong Country - Tropical Freeze (USA) [CHS],大金刚国度 - 热带寒流
Mini Mario & Friends - amiibo Challenge (Japan) [CHS],迷你马里奥与朋友阿米比博挑战赛
