Name EN,Name CN
Burning Soldier (Europe),燃烧的士兵
"Shock Wave - Operation JumpGate (USA, Europe)",冲击波
Panasonic REAL 3DO Interactive Multiplayer - Sampler CD (Japan),
"Gridders (USA, Korea)",橄榄球运动员
Alone in the Dark 2 (Japan),鬼屋魔影2
Demolition Man (Japan),越空狂龙
Makaroni Hourensou Interactive (Japan),マカロニほうれん荘 - インタラクティブ
World Cup Special (Japan),世界杯 - 特别版
"Supreme Warrior (Japan) (Ja,Zh) (Disc 1) (Fire & Earth)",英雄
"Supreme Warrior (Japan) (Ja,Zh) (Disc 2) (Wind & Fang Tu)",英雄
Great! Soccer Kid (Japan),伟大的足球小子
Nontan to Issho - Nohara de Asobo (Japan),诺坦的挑战 - 在野地里玩儿
True Golf Classics - Waialae Country Club (Germany),高尔夫经典 - 乡村俱乐部
"MegaRace (Europe) (En,Fr,De,Es,It)",烈火战车
D (Germany) (Disc 1),D之食卓
D (Germany) (Disc 2),D之食卓
Iron Angel of the Apocalypse - Tetsujin (Europe),世界末日的铁天使 - 铁人
Powers Kingdom (Europe),力量王国
Ultraman Powered (Japan),超人力霸王
"Life Stage, The - Virtual House (Japan) (Rev 1)",生命阶段 - 虚拟小屋
Short Warp - Warp's Short Game Collection (Japan),小游戏集合
Kyuusei Senjutsu ni Yoru - Heisei Kaiun Koyomi (Japan),九星占卜术 - 开运历
Night Trap (Japan) (Disc 1),午夜陷阱
Night Trap (Japan) (Disc 2),午夜陷阱
J. B. Harold - Blue Chicago Blues (Japan) (Disc 1),JB哈罗德 - 蓝色的芝加哥布鲁斯
J. B. Harold - Blue Chicago Blues (Japan) (Disc 2),JB哈罗德 - 蓝色的芝加哥布鲁斯
Konpeki no Kantai (Japan),绀碧之舰队
Star Control II - The Ur-Quan Masters (Japan),行星控制2
"Incredible Machine, The - Pararancho (Japan)",不可思议的机器
Battle Chess (Japan),国际象棋
ESPN Golf - Tom Kite no Kore ga Golf da! (Japan) (Disc 1) (Shot Yousei Kouza Vol. 1),ESPN高尔夫
ESPN Golf - Tom Kite no Kore ga Golf da! (Japan) (Disc 2) (Shot Yousei Kouza Vol. 2),ESPN高尔夫
ESPN Golf - Tom Kite no Kore ga Golf da! (Japan) (Disc 3) (Pro ni Kike!),ESPN高尔夫
Super Real Mahjong P.V (Japan),超真实麻将P.V
Hell - A Cyberpunk Thriller (USA),地狱 - 赛博朋克惊悚片
Blonde Justice (USA),金发大法官
SHADOW - War of Succession (USA),暗战继承权
Mad Dog McCree (USA),疯狗麦克里
Crime Patrol (USA),罪恶刑警
Space Pirates (USA),太空海盗
Mathemagics - An Interactive Learning Cube (USA),数学 - 互动教学
Carrier - Fortress at Sea (USA),海上堡垒
Way of the Warrior (USA),战士之路
"Sample This! (USA, Japan)",水晶动力 - 精选集
"Burning Soldier (USA, Korea)",燃烧的士兵
Blade Force (USA),刃之力量
Flying Nightmares (USA),梦魇
Guardian War (Canada),守护战争
"Total Eclipse (USA, Europe)",心之全蚀
Foes of Ali (USA),阿里的敌人
Space Ace (USA) (RE-1),太空王牌
Phoenix 3 (USA),凤凰3
Return Fire (USA),救援炮火
Iron Angel of the Apocalypse - Tetsujin (USA),世界末日的铁天使 - 铁人
Cannon Fodder (USA),小兵立大功
Shanghai - Triple-Threat (USA),上海 - 三重威胁
Myst (USA),神秘岛
"Perfect General, The (USA)",完美将军
Olympic Summer Games (USA),夏季奥林匹克运动会
ESPN Golf - Lower Your Score with Tom Kite - Shot Making (USA) (Disc 1),ESPN高尔夫
ESPN Golf - Lower Your Score with Tom Kite - Shot Making (USA) (Disc 2),ESPN高尔夫
