Name EN,Name CN
Zelda no Densetsu - Twilight Princess (Japan),塞尔达传说 - 黄昏公主
Tales of Symphonia (Germany) (Disc 1),交响曲传奇
Tales of Symphonia (Germany) (Disc 2),交响曲传奇
FIFA Football 2004 (Germany),FIFA足球2004
FIFA Football 2005 (Germany),FIFA足球2005
FIFA 06 (Germany),FIFA足球06
FIFA 07 (Germany),FIFA足球07
Tiger Woods PGA Tour 2003 (Europe),泰格伍兹高尔夫球巡回赛2003
Tiger Woods PGA Tour 2004 (Europe) (Disc 1),泰格伍兹高尔夫球巡回赛2004
Tiger Woods PGA Tour 2004 (Europe) (Disc 2),泰格伍兹高尔夫球巡回赛2004
"Tiger Woods PGA Tour 2005 (Europe) (En,Fr,De) (Disc 1)",泰格伍兹高尔夫球巡回赛2005
"Tiger Woods PGA Tour 2005 (Europe) (En,Fr,De) (Disc 2)",泰格伍兹高尔夫球巡回赛2005
"Tiger Woods PGA Tour 06 (Europe) (En,Fr,De)",泰格伍兹高尔夫球巡回赛2006
Baldur's Gate - Dark Alliance (Germany),博德之门 - 黑暗联盟
Pitfall - The Lost Expedition (Germany),森林寻宝历险记
Red Faction II (Germany),红色派系2
Summoner - A Goddess Reborn (Germany),召唤者女神再生
Star Wars - Rogue Squadron II - Rogue Leader (Germany),星球大战 - 侠盗中队2 - 流氓领袖
"Star Wars - Rogue Squadron III - Rebel Strike (Germany) (En,De)",星球大战 - 侠盗中队3 - 叛军打击
Star Wars - Bounty Hunter (Germany),星球大战 - 赏金猎人
Star Wars - Jedi Knight II - Jedi Outcast (Germany),星球大战 - 绝地武士II - 绝地放逐者
Star Wars - The Clone Wars (Germany),星球大战 - 克隆战争
FIFA Fussball-Weltmeisterschaft Deutschland 2006 (Germany),2006年FIFA世界杯
007 - Liebesgruesse aus Moskau (Germany),007 - 来自俄罗斯的爱情
"Animal Crossing (USA, Canada)",动物森友会+
"Catwoman (Europe) (En,Fr,De,Es,It,Nl)",猫女
Biohazard (Japan) (Disc 1),生化危机
Biohazard (Japan) (Disc 2),生化危机
Viewtiful Joe 2 (USA),红侠乔伊2
Die Hard - Vendetta (USA),虎胆龙威 - 深仇大恨
