Name EN,Name CN
"Addams Family, The (USA)",亚当斯一家
Magical Dinosaur Tour (USA),神奇恐龙之旅
Fighting Street (USA),快打旋风
Bazar de Gozarre no Game de Gozarre (Japan),在观众席上的游戏中登场
Ginga Fukei Densetsu Sapphire (Japan),银河妇警传说
Doraemon - Nobita no Dorabian Night (Japan),哆啦A梦 - 大雄的天方夜谭
Develo - Starter Kit - Assembler-hen (Japan),Develo 初学者 - 汇编篇
Develo - Starter Kit - BASIC-hen (Japan),Develo 初学者 - BASIC篇
Beyond Shadowgate (USA),暗影之门
Bonk III - Bonk's Big Adventure (USA),PC原人 3 - 邦克的大冒险
Camp California (USA),加州营地
"Forgotten Worlds (USA) (En,Ja)",失落的世界
Godzilla (USA),哥斯拉
It Came from the Desert (USA),沙丘魔蚁
"J. B. Harold Murder Club (USA) (En,Ja)",刑事J.B.哈罗德 - 杀人俱乐部
Jack Nicklaus Turbo Golf (USA),杰克尼可拉斯高尔夫
John Madden Duo CD Football (USA) (RE),约翰·马登足球
Last Alert (USA),最后警戒
Loom (USA),织布机
Lords of the Rising Sun (USA),旭日东升
Might and Magic III - Isles of Terra (USA),魔法门 3 - 幻岛历险记
Prince of Persia (USA),波斯王子
Riot Zone (USA),暴乱区
Shadow of the Beast (USA),暗影野兽
Shape Shifter (USA),变形人
Sherlock Holmes - Consulting Detective (USA),夏洛克福尔摩斯 - 侦探课程
Sherlock Holmes - Consulting Detective - Vol. II (USA),夏洛克福尔摩斯 - 侦探课程 2
SimEarth - The Living Planet (USA),模拟地球
Super Air Zonk - Rockabilly-Paradise (USA),超级空中地带 - 摇滚天堂
SydMead's TerraForming (USA),赛得·米德 仿地成形
"Dynastic Hero, The (USA)",超英雄伝说 - 王朝的英雄
"Local Girls of Hawaii, The (USA) (Unl)",夏威夷本地女孩
Summer Carnival '92 - Alzadick (Japan),夏夜狂欢 92
Hyper Dyne - SideArms Special (Japan),绝对合体
Hyper Dyne - SideArms Special (Japan) (Alt),绝对合体
Mad Stalker - Full Metal Force (Japan) (Demo),疯狂潜入者 - 金属力量
Galaxy Deka Gayvan (Japan),银河刑警 Gayvan
Tenchi o Kurau (Japan),吞食天地
Implode (USA) (Unl),内爆
Meteor Blaster DX (USA) (Unl),流星爆破者 DX
Meteor Blaster DX (USA) (Unl) (Rerelease),流星爆破者 DX
Hypernova Blast (USA) (Unl),超新星爆发
3x3 Eyes - Sanjiyan Henjou (Japan) (Rev 1),三只眼 - 三只眼变成
Dragon Knight & Graffiti (Japan),龙骑士
Hawiian Island Girls (USA) (Unl),夏威夷岛的女孩们
"TV Show, The (Japan)",电视表演秀
PopfulMail (Japan) (Demo),美少女剑士梅尔
ROM^2 Karaoke Volume 1 (Japan),ROM²卡拉OK 1
Strider Hiryuu (Japan),出击飞龙
Laser Soft Visual Collection Vol. 2 - Valis Visual-shuu (Japan),梦幻战士视觉集
Spriggan Mark 2 - Re Terraform Project (Japan),精灵战士 Mark2
Downtown Nekketsu Monogatari (Japan),热血物语
Kaze Kiri - Ninja Action (Japan),风雾 - 忍者行动
Renny Blaster (Japan),破魔法纹
ROM^2 Karaoke Volume 5 (Japan),ROM²卡拉OK 5
Shougi Database Kiyuu (Japan),将棋数据库 棋友
Linda^3 (Japan) (Rev 1),琳达三次方
Dead of the Brain 1&2 (Japan),脑死者 1 + 2
"Ryuuko no Ken (Japan) (En,Ja,Es) (FAAT)",龙虎之拳
Baby Jo - The Super Hero (Japan),宝贝乔 - 超级英雄
Chou Eiyuu Densetsu - Dynastic Hero (Japan),超英雄伝说 - 王朝的英雄
Daisenpuu Custom (Japan),大旋风
Down Load 2 (Japan),下载 2
Hihou Densetsu - Chris no Bouken (Japan),秘宝伝说 - 克里斯的冒险
Lemmings (Japan),疯狂小旅鼠
Mahjong Sword - Princess Quest Gaiden (Japan),麻将剑 - 公主任务外传
Metamor Jupiter (Japan),木星穿梭机
Mystic Formula (Japan),神秘配方
PopfulMail (Japan),美少女剑士梅尔
Rainbow Islands - The Story of Bubble Bobble 2 (Japan),彩虹岛 - 泡泡龙2的故事
Seisenshi Denshou - Jantaku no Kishi (Japan),圣战士传承 - 雀卓的骑士
Seiya Monogatari - Anearth Fantasy Stories (Japan),圣夜物语
Gain Ground SX (Japan),大地枪声 SX
Slot Gambler (Japan),老虎机赌徒
Super Darius II (Japan),超级大流士 2
Super Raiden (Japan),超级雷电
TerraForming (Japan),仿地成形
Travellers! Densetsu o Buttobase (Japan),旅行者！臀部的密度
Zero Wing (Japan),零翼战机
Bishoujo Janshi Idol Pai (Japan) (Unl),美少女雀士偶像派
CD Bishoujo Pachinko - Kyuuma Yon Shimai (Japan) (Unl),CD美少女柏青哥 - 球魔四姐妹
Ys IV - The Dawn of Ys (Japan) (Rev 4),伊苏 4 - 伊苏国的黎明
FX Unit Yuki - The Henshin Engine (USA) (Unl),FX Unit 雪
Garou Densetsu 2 - Aratanaru Tatakai (Japan) (Demo) (SABS),饿狼传说 2 - 新的挑战者
Garou Densetsu Special (Japan) (Demo),饿狼传说 特别版
World Heroes 2 (Japan) (Demo) (SACS),世界英雄 2
Super-CD-Demo^2 (Japan),
Henshin Engine (USA) (Demo) (Unl),变身动机
Insanity (USA) (Unl),精神失常
Psychic Detective Series Vol. 3 - Aya (Japan) (Demo),通灵侦探系列第三卷 - 阿雅
Bishoujo Senshi Sailor Moon Collection (Japan) (Demo),美少女战士合集
Laplace no Ma (Japan) (Demo),拉普拉斯之魔
Hi-Leg Fantasy (Japan) (Unl),
J-Thunder - Tsumetai Hada wa Shoujo o Nurasu (Japan) (Unl),
Shiawase Usagi - Nureta Bishoujo - Hajimete Nanoni... (Japan) (Unl),
Shiawase Usagi II - Toraware Usagi Sailor Z (Japan) (Unl),
Shinsetsu Shiawase Usagi (Japan) (Unl),
Kabuki Ittouryoudan (Japan) (FABT),一刀凉谈
Kisou Louga (Japan) (Demo),机装露加
Ginga Ojousama Densetsu Yuna (Japan) (Demo),银河大小姐传说
Shinsetsu Shiawase Usagi f - Yuujou yorimo Aiyoku (Japan) (Unl),
Bikini Girls (USA) (Unl),比基尼女孩
Burai II - Yami Koutei no Gyakushuu (Japan) (Demo),Burai2 - 闇皇帝的逆袭
Jessie Jaeger in Cleopatra's Curse (World) (Unl),
Ys Book I & II (USA) (Alt),伊苏 1 + 2
Akiyama Jin no Suugaku Mystery - Hihou India no Honoo o Shishu Seyo! (Japan),
Kid's Station Vol. 2 - Atchi Kotchi Dotchi (Japan),
Dungeon Master - Theron's Quest (USA) (RE),地牢大师 - 塞隆之旅
Jim Power in Mutant Planet (USA) (Unl),吉姆力量在异变星球
FX Unit Yuki - The Henshin Engine (USA) (Unl) (Demo),FX Unit 雪
Legion (Japan) (Rev 4) (Alt),空中军团
Meteor Blaster DX (USA) (Unl) (Alt),流星爆破者 DX
Shin Megami Tensei (Japan) (Rev 2),真女神转生
