Name EN,Name CN
"Rayman - Raving Rabbids (USA) (En,Fr,Es)",雷曼-疯狂兔子
Shrek - Smash n' Crash Racing (USA),怪物史莱克赛车
Yokoyama Mitsuteru Sangokushi - Dai-2-kan - Ryofu no Matsuro (Japan),横山光辉三国志第二卷-吕布的末路
Doraemon - Nobita no Shin Makai Daibouken DS (Japan),多拉A梦-野比的新魔界大冒险DS
Otona Ryoku Kentei (Japan),大人力检定
Dragon Zakura DS (Japan),龙樱DS
Fossil League - Dino Tournament Championship (Europe),化石联盟-恐龙冠军巡回锦标赛
"Garfield's Nightmare (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",加菲猫的噩梦
"Princess Natasha - Student, Secret Agent, Princess (Europe) (En,Fr,De,Es,It)",娜塔莎公主
"Pawly Pets - My Pet Hotel (Europe) (En,Fr)",我的宠物旅馆
"Totally Spies! 2 - Undercover (Europe) (En,Fr,De,Es,It,Nl)",间谍少女组2-秘密间谍
Finding Nemo - Escape to the Big Blue (Europe),海底总动员
"Scooby-Doo! - Qui Regarde Qui (France) (En,Fr)",史酷比-谁在看着谁
Spider-Man - Bataille pour New York (France),蜘蛛侠-纽约之战
"Schach (Germany) (En,De)",国际象棋
"Bubble Bobble - Double Shot (Europe) (En,Fr,De,Es,It)",泡泡龙-双重射击
"Shrek - Smash n' Crash Racing (Europe) (En,Fr,De,Es,It)",怪物史莱克赛车
Kotoba no Puzzle - Mojipittan DS (Japan),智力拼字DS
"Yu-Gi-Oh! Duel Monsters - World Championship 2007 (Japan) (En,Ja,Fr,De,Es,It)",游戏王-世界冠军2007
"Danny Phantom - Urban Jungle (Europe) (En,Fr,De,Es)",幻影丹尼-都市丛林
"Rayman - Raving Rabbids (Europe) (En,Fr,De,Es,It,Nl)",雷曼-疯狂兔子
Survival Kids - Lost in Blue 2 (Japan),幸存小子-迷失蔚蓝2
"Theme Park DS (Japan) (En,Ja,Fr,De,Es,It)",主题公园DS
"Phoenix Wright - Ace Attorney - Justice for All (Europe) (En,Fr,De)",逆转裁判2
"Mind Quiz - Your Brain Coach (USA) (En,Fr,De,Es,It)",心灵问答-你的大脑训练
"Spectrobes (USA) (En,Fr,De,Es,It)",化石超进化Spectrobes
Party Carnival (Europe),聚会嘉年华
KuruKuru Princess - Figure de KiraKira Koori no Angel (Japan),滑冰公主-闪亮花样冰之天使
Karasawa Shunichi no Zettai ni Ukeru!! - Zatsugakuen DS (Japan),唐泽俊一的杂学苑
Kurupoto - Atama ni Piritto Supplement Puzzle (Japan),回转门
"Konami Arcade Collection (Japan) (En,Ja)",柯拉米街机经典合集
"Flipper Critters (Europe) (En,Fr,De,Es,It)",动物弹珠台
Tokimeki Memorial Girl's Side - 1st Love (Japan),心跳回忆 Girl's Side 初恋
"TMNT (USA) (En,Fr,De,Es,It)",忍者神龟
Catz (Japan),宠物猫
Puzzle Series Vol. 10 - Hitori ni Shitekure (Japan),益智系列Vol.10-数一
Puzzle Series Vol. 11 - Nurikabe (Japan),益智系列Vol.11-涂墙
Puzzle Series Vol. 12 - Bijutsukan (Japan),益智系列Vol.12-美术馆
Bionicle Heroes (Japan),乐高生化英雄
Kaseki Chou Shinka - Spectrobes (Japan),化石超进化Spectrobes
"Phoenix Wright - Ace Attorney - Justice for All (Europe) (Es,It)",逆转裁判2
Bomber Man Story DS (Japan),炸弹人故事DS
Front Mission 1st (Japan),前线任务
QuickSpot (USA),右脑达人爽解
"Bomberman Land Touch! (Europe) (En,Fr,De,Es,It)",炸弹人大陆触摸
"Lionel Trains - On Track (Europe) (En,Fr,De,Es,It)",火车小镇
Major League Baseball 2K7 (USA),美国职业棒球大联盟2007
"Herbie - Rescue Rally (USA) (En,Fr,De,Es)",赫比救援拉力
Custom Robo Arena (USA),激斗!自制机器人
Crayon Shin-chan DS - Arashi o Yobu Nutte Crayoon Daisakusen! (Japan),蜡笔小新DS-暴风呼唤的蜡笔涂鸦大作战
Puzzle Quest - Challenge of the Warlords (USA),解迷探索-挑战军团
Steel Horizon (USA),钢铁地平线
"Theme Park (USA) (En,Ja,Fr,De,Es,It)",主题公园
"Lost in Blue 2 (USA) (En,Ja,Fr,De,Es,It)",迷失蔚蓝2
"Yu-Gi-Oh! - World Championship 2007 (USA) (En,Ja)",游戏王决斗怪兽-世界冠军2007
Gekifu Bakegyamon - Ayakashi Fighting (Japan),妖逆门
"Alex Rider - Stormbreaker (Europe) (En,Fr,De,Es)",亚历克斯风暴骑士
Dragon Ball Z - Harukanaru Gokuu Densetsu (Japan),龙珠Z-遥远的悟空传说
"Gunpey DS - Music x Puzzle (Europe) (En,Fr,De,Es,It)",音乐方块DS
Meet the Robinsons (USA),拜见鲁宾逊一家
SpongeBob SquarePants - SpongeBob to Nakama-tachi (Japan),海绵方块和伙伴们
Gakken DS - Otona no Gakushuu - Kindaichi Sensei no Nihongo Lesson (Japan),学研DS大人的学习-金田一老师的日本语课程
"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl)",降世神通
"Tamagotchi Connexion - Corner Shop 2 (Europe) (En,Fr,De,Es,It)",电子鸡宠物小店2
"Yu-Gi-Oh! GX - Spirit Caller (Europe) (En,Ja,Fr,De,Es,It)",游戏王-精灵召唤者S
Tottoko Hamutaro Haai! - Ham-chans no Ham Ham Challenge! Atsumare Haai! (Japan),哈姆太郎!哈姆家族的挑战!聚集!
Tossa no Keisan Shunkan Kaitou - Keisan DS Training (Japan) (Rev 1),计算力瞬间即答-计算DS练习
Unou Tanren Unotan DS - Shichida Shiki Otona no Shun Kan Training (Japan),右脑锻炼DS-七田式-大人的瞬间训练
"Negima! - Chou Mahora Taisen Two - Checkiin, Zenin Shuugou! - Yappari Onsen Kichaimashitaa (Japan)",魔法老师大作战2
Pogo Island (Europe),波哥岛
"Best Friends - Hunde & Katzen (Germany) (En,De)",猫朋狗友
"Meet the Robinsons (Europe) (En,Fr,De,Es,It,Nl)",拜访鲁滨逊一家
Oishinbo - DS Recipe Shuu (Japan),美味料理DS-菜谱
4 Game Pack! - Battleship + Connect Four + Sorry! + Trouble (USA),游戏4合1-战斗船+连接4+对不起+麻烦
Digimon Story - Moonlight (Japan),数码暴龙-月光
Digimon Story - Sunburst (Japan),数码暴龙-阳光
"Dogz (Europe) (En,Fr,De,Es,It)",宠物狗
"Lunar Knights (Europe) (En,Fr,De,Es,It)",露娜骑士
Pogo Island (USA),波哥岛
"Mind Quiz - Your Brain Coach (Europe) (En,Fr,De,Es,It)",大脑谜题-你的大脑教练
Tamagotch no Appare! Niji-Venture (Japan),电子鸡仔大集合!彩虹大冒险
Simple DS Series Vol. 13 - Ijoukishou o Tsuppashire - The Arashi no Drift Rally (Japan),"简单DS系列Vol.13-克服异常气象,暴风雨下的漂移拉力"
Puzzle Series - Jigsaw Puzzle - Oden-kun 2 (Japan),解谜系列-拼图解谜-关东煮君2
Puzzle Series Vol. 13 - Kanji Puzzle (Japan),解谜系列Vol.13-汉字解谜
TOEIC Test DS Training (Japan),商业托福考试-DS训练
Yokoyama Mitsuteru Sangokushi - Dai-3-kan - Sanko no Rei (Japan),横山光辉三国志第三卷-三顾之礼
Shakugan no Shana DS (Japan),灼眼的夏娜DS
Eigo ga Nigate na Otona no DS Training - Motto Eigo Zuke (Japan),英语苦手的成人DS训练-更多的英语难题
"Wiffle Ball (Europe) (En,Fr,De,Es,It)",威浮棒球
"Kokoro ga Uruou - Birei Aquarium DS - Tetra, Guppy, Angelfish (Japan)","美丽水族馆DS-灯鱼,孔雀鱼,天使鱼"
"Kokoro ga Uruou - Birei Aquarium DS - Kujira, Iruka, Penguin (Japan)","美丽水族馆DS-鲸鱼,海豚,企鹅"
Honeycomb Beat (USA),脑内觉醒
"Konami Classics Series - Arcade Hits (USA) (En,Ja)",柯拉米经典街机合集
Purr Pals (USA),养猫物语
DS Kageyama Method Dennou Hanpuku - Tadashii Kanji Kakitori-kun (Japan),阴山英男-端正的汉字书写-笔录君
Watashi no Happy Manner Book (Japan),我的快乐习惯手册
Shin Sangoku Musou DS - Fighter's Battle (Japan),真.三国无双DS-斗士之战
Final Fantasy Fables - Chocobo Tales (USA),最终幻想-陆行鸟和魔法绘本
Meitantei Conan - Tantei Ryoku Trainer (Japan),名侦探柯南-侦探力训练
Cake Mania (USA),蛋糕工坊
"Pokemon Ranger (Europe) (En,Fr,De,Es,It)",口袋妖怪-突击队
Atama de Do! Kotencotenco (Japan),动脑游戏!小天小天子
Katekyoo Hitman Reborn! DS - Shinuki Max! Vongola Carnival!! (Japan),家庭教师HITMAN REBORN!DS-死气MAX!彭哥列嘉年华
Oide yo Doubutsu no Mori (Japan) (Rev 1),动物之森 1.1版
Mario Kart DS (Korea),马里奥赛车DS
Pokemon Dash (Korea),口袋妖怪冲刺
Powerful Pro-yagu Begins (Korea),口袋力量职棒
Gyakuten Saiban 4 (Japan),逆转裁判4
Taitsu-kun - Joushi ga Okori-nikui Sawayaka Manners (Japan),紧身衣先生-不惹上司生气的清爽礼仪
Mario vs. Donkey Kong 2 - MiniMini Daikoushin! (Japan),马里奥VS大金刚2-迷你马里奥大行进
Gyakuten Saiban Jiten (Japan),逆转裁判事典
"Uno 52 (Europe) (En,Fr,De,Es,It)",扑克52张
"Harvest Moon DS (Europe) (En,Fr,De,Es,It)",牧场物语DS
Monster House (Europe),怪兽小屋
"Hotel Dusk - Room 215 (Europe) (En,Fr,De,Es,It)",黄昏旅馆215房间
Watashi no Rilakkuma (Japan),我的懒懒熊
M&M's - Break 'em (USA),M&M 全面破坏
Uno 52 (USA),扑克52张
Kakikomi Shiki - 'Hannya Shingyou' Renshuuchou DS (Japan),注解式的般若心经练习簿DS
D.Gray-Man - Innocence no Shito-tachi (Japan),驱魔少年-神的使徒们
Toon-Doku - Sudoku with Pictures! (USA),拼图解谜
Wi-Fi Taiou - Sekai no Daredemo Asobi Taizen (Japan),WiFi对应-谁都能玩大全
Lise no Atelier - O'ldor no Renkinjutsushi (Japan),利兹的工作室-奥鲁多鲁的炼金术士
Nodame Cantabile (Japan),交响情人梦
San-X Character Sagashi Land (Japan),San-X角色找错乐园
"Theme Park (Europe) (En,Ja,Fr,De,Es,It)",主题公园DS
"Diddy Kong Racing DS (Europe) (En,Fr,De,Es,It)",大金刚赛车
"Zendoku (Europe) (En,Fr,De,Es,It)",数独战场行动-禅读
Classic Action - Devilish (USA),恶魔弹珠台
Pokemon - Diamond Version (USA) (Rev 5),口袋妖怪-钻石
Pokemon - Pearl Version (USA) (Rev 5),口袋妖怪-珍珠
Asonde Igo ga Tsuyoku Naru! - Ginsei Igo DS (Japan),围棋玩得更强-银星围棋DS
Final Fantasy XII - Revenant Wings (Japan),最终幻想12-亡灵之翼
Chicken Little - Uchuu Saikyou no Team (Japan),四眼天鸡
Gakuen Alice - Waku Waku Happy Friends (Japan),学院爱丽丝
Little Mermaid - Ariel no Umi no Takaramono (Japan),小美人鱼
My Melody Angel Book - Denshi Techou & Enjoy Game (Japan),我的悦耳天使书
Unou Tanren Unotan DS - Shichida Shiki Otona no Sokudoku Training (Japan),右脑锻炼DS-七田式大人-速读训练
Tenohira Gakushuu - Kikutan DS Basic (Japan),掌上练习英语单词DS-基础类
Tenohira Gakushuu - Kikutan DS Advanced (Japan),掌上练习英语单词DS-提高类
Panel de Pon DS (Japan),泡泡龙DS
Momotarou Dentetsu DS - Tokyo & Japan (Japan),桃太郎电铁DS
Nanpure VOW (Japan),插画逻辑VOW
Daito Giken Koushiki Pachi-Slot Simulator Hihouden - Ossu! Banchou - Yoshimune DS (Japan),大都技研官方柏青嫂模拟机-来吧!吉宗老大DS
Yokoyama Mitsuteru Sangokushi - Dai-4-kan - Sangoku Teiritsu (Japan),横山光辉三国志第四卷-三国鼎立
Harlem Globetrotters World Tour (USA),哈林花式篮球队-世界巡回赛
Chocoken no Sweets Department - Patissier Ikusei Simulation Game (Japan),巧克力犬的点心店
Hana Deka Club - Animal Paradise (Japan),哈拿达卡俱乐部-宠物天堂
Meteos - Disney Magic (Japan),迪斯尼陨石方块
Pic Pic - Toku to E ni Naru 3-tsu no Puzzle (Japan),绘图总动员变成图画的3个解谜难题
Super Black Bass - Kitahankyuu o Tsuru (Japan),超级黑巴斯-垂钓北半球
Kokoro ga Mezameru - Otoko-tachi no Nurie DS - Tamiya Box Art (Japan),心灵觉醒男人们的图画DS-田宫箱绘
Atama no Kaiten no Training - Rubik's Cube & Chou Yuumei Puzzle-tachi (Japan),头脑练习魔方-超有名解谜
SNK vs. Capcom - Card Fighters DS (USA),SNK vs. CAPCOM 卡片战士DS
Spider-Man 3 (Germany),蜘蛛侠3
Chou Shittou Caduceus (Japan) (Rev 1),超执刀
"Diner Dash (Europe) (En,Fr,De,Es,It)",美女餐厅
Bubble Bobble Revolution (USA) (Rev 1),泡泡龙-革命
"Final Fantasy III (Europe) (En,Fr,De,Es,It)",最终幻想3
Nintendogs - Labrador & Chingudeul (Korea),任天狗-拉布拉多
Nintendogs - Dachshund & Chingudeul (Korea),任天狗-腊肠犬
Nintendogs - Chihuahua & Chingudeul (Korea),任天狗-吉娃娃
Spider-Man 3 (France),蜘蛛侠3
Touch Detective (France),触摸侦探-小沢里奈
Spider-Man 3 (USA),蜘蛛侠3
Shrek the Third (USA),怪物史莱克3
Hamsterz Life (Europe),爱心仓鼠
"Open Season (Europe) (En,Es,It,Nl)",狩猎季节
"Barbie in the 12 Dancing Princesses (Europe) (En,Fr,De,Es,It)",芭比娃娃与12位跳舞的公主
"Nos Voisins, les Hommes (France)",篱笆墙外
"Yu-Gi-Oh! - World Championship 2007 (Europe) (En,Ja,Fr,De,Es,It)",游戏王-世界冠军2007
Mystery Detective (Europe),触摸侦探
Over the Hedge - Hammy Goes Nuts! (Europe),篱笆墙外-疯狂的哈米
Pawly Pets - My Vet Practice (Europe),宠物医院
"TMNT - Teenage Mutant Ninja Turtles (Europe) (En,Fr,De,Es,It,Nl)",忍者神龟
"Platinum Sudoku (Europe) (En,Fr,De,Es,It)",白金数独
"Picross DS (Europe) (En,Fr,De,Es,It)",绘图方块DS
"March of the Penguins (Europe) (En,Fr,De,Es,It)",帝企鹅日记
Puzzle Quest - Challenge of the Warlords (Europe),谜题任务-挑战军团
Over the Hedge (Europe),篱笆墙外
Spider-Man 3 (Europe),蜘蛛侠3
"Lost in Blue 2 (Europe) (En,Fr,De,Es,It)",迷失蔚蓝2
World Championship Poker - Deluxe Series (Europe),世界冠军扑克-豪华系列
Spider-Man - Battle for New York (Europe),蜘蛛侠-纽约之战
Tennis Masters (Europe),网球大师
"Monster Bomber (Europe) (En,Fr,De,Es,It)",怪兽炸弹人
Sudokuro - Sudoku & Kakuro Games (USA),数独魔方
Monster Puzzle (Europe),怪兽方块
Bratz - Forever Diamondz (Italy),洋娃娃合唱团-永恒星钻
Spider-Man 3 (Italy),蜘蛛侠3
Spider-Man - Battle for New York (Italy),蜘蛛侠-决战纽约
Madden NFL 07 (Europe),北美橄榄球联赛2007
Touch! Bomberman Land (Korea),触摸!炸弹人大陆
World Soccer - Winning Eleven DS (Korea),世界足球-胜利11人DS
"Pony Friends (Europe) (En,Fr,De,Es,It,Nl)",小马伙伴
Moero! Nekketsu Rhythm Damashii - Osu! Tatakae! Ouendan 2 (Japan),燃烧吧!热血旋律魂-押忍!战斗!应援团2
Freedom Wings (Europe),自由之翼
"MinDStorm - Train Your Brain (Europe) (En,Fr,De,Es,It)",头脑风暴
Etrian Odyssey (USA),世界树迷宫
"Code Lyoko (USA) (En,Fr,Es)",虚幻勇士
Custom Beat Battle - Draglade (Japan),音乐格斗-屠龙战记
ALC no 10-punkan Eigo Master - Shokyuu (Japan),ALC的十分钟英语大师-初级
Kids DS - Dekita yo! Mama. - Onnanoko (Japan),来咯!妈妈-亲自娱乐-女孩版
Kids DS - Dekita yo! Mama. - Otokonoko (Japan),来咯!妈妈-亲自娱乐-男孩版
Kore de Haji o Kakanai - Ashita Tsukaeru DS Business Manner (Japan),实用DS商务礼仪
"Yukkuri Tanoshimu - Otona no Jigsaw Puzzle DS - Sekai no Meiga 1 - Renaissance, Baroque no Kyoshou (Japan)",漫漫享受的成人拼图游戏DS 世界名画1 文艺复兴·巴洛克巨匠
"Yukkuri Tanoshimu - Otona no Jigsaw Puzzle DS - Sekai no Meiga 2 - Inshou-ha, Kouki Inshou-ha no Kyoshou (Japan)",漫漫享受的成人拼图游戏DS 世界名画2 印象派·后期印象派
"Touch the Dead (USA) (En,Fr,De,Es,It)",接触死亡
"Pirates of the Caribbean - At World's End (USA) (En,Fr,De,Es,It,Nl)",加勒比海盗3-世界尽头
"Pirates of the Caribbean - At World's End (Europe) (En,Fr,De,Es,It,Nl)",加勒比海盗3-世界尽头
Naruto - Ninja Council 3 (USA),火影忍者-最强忍者大结集4
"Custom Robo Arena (Europe) (En,Fr,De,Es,It)",自制机器人竞技场
Naruto - Choegangninja Daegyeoljip DS (Korea) [b],火影忍者-最强忍者大集合3
"SpongeBob and Friends - Battle for Volcano Island (Europe) (En,Fr,De,Es,It,Nl)",海绵方块和伙伴们-火山岛之战
"Final Fantasy Fables - Chocobo Tales (Europe) (En,Fr,De,Es,It)",最终幻想寓言-陆行鸟传说
Marvel Trading Card Game (USA),漫画英雄卡片对战
Death Jr. and the Science Fair of Doom (USA),小死神-末日科学展
Hoshigami (Japan),星神
Kurikin - Nano Island Story (Japan),栗子君-纳米岛的故事
Kekkaishi - Karasumori Ayakashi Kidan (Japan),结界师-黑森林老妖奇谈
Dogz (Europe),宠物狗
SpongeBob SquarePants - The Yellow Avenger (Europe),海棉方块历险记之黄色的复仇者
"New York Times Crosswords, The (USA)",纽约时报填字游戏
Shin Lucky Star Moe Drill - Tabidachi (Japan),
"Osawari Tantei - Ozawa Rina - Season 2 1-2 - Rina wa Mita! Iya, Mite nai. (Japan)",触摸侦探-小沢里奈-第2 1/2季
"Diner Dash - Sizzle & Serve (USA) (En,Fr,De,Es,It)",美女餐厅
"3 Game Pack! - Uno & Skip-Bo & Uno Free Fall (Europe) (En,Fr,De,Es,It)",桌面游戏3合1
Simple DS Series Vol. 15 - The Kanshikikan 2 - Aratanaru Yattsu no Jiken o Touch Seyo (Japan),简单DS系列Vol.15-THE鉴识官2
Miru Chikara o Jissen de Kitaeru - DS Medikara Training (Japan),锻炼动态视觉实践-DS眼力训练
"Surf's Up (USA) (En,Fr,Es)",冲浪季节
"Wario - Master of Disguise (Europe) (En,Fr,De,Es,It)",瓦里奥-伪装大师
"Pony Friends (USA) (En,Fr,De,Es,It,Nl)",小马伙伴
Tank Beat (USA),坦克大战
Simple DS Series Vol. 14 - The Jidousha Kyoushuujo DS (Japan),简单DS系列Vol.14-THE自动车教习所
Yokoyama Mitsuteru Sangokushi - Dai-5-kan - Suishi no Hyou (Japan),横山光辉三国志第五卷-出师之表
"Meteos - Disney Magic (Europe) (En,Fr,De,Es,It)",迪斯尼陨石方块
"Tenchu - Dark Secret (Europe) (En,Es,It)",天诛DS-黑暗秘密
"Code de la Route, Le (France)",公路规则
"Labyrinth (Europe) (En,Fr,De,Es,It)",旋转滚球
"Bratz Ponyz (Europe) (En,Fr,De,Es,It,Da)",贝兹小马
"Impossible Mission (Europe) (En,Fr,De,Es,It)",谍中谍
"Trioncube (Europe) (En,Fr,De,Es,It)",立体方块
"Anno 1701 - Dawn of Discovery (Europe) (En,Fr,De,Es,It,Nl)",纪元1701-探索的开端
Planet Puzzle League (USA),星球谜题联盟
"Brothers in Arms DS (Europe) (En,Fr,De,Es,It)",战火兄弟连DS
"Kakuromaniacs (Europe) (En,Fr,De,Es,It)",狂热数和
Dragon Ball Z - Harukanaru Densetsu (USA),龙珠Z-遥远的悟空传说
"Xiaolin Showdown (Europe) (En,Fr,De,Es,It)",少林决战
Shrek le Troisieme (France),怪物史莱克3
Biker Mice from Mars (USA),火星鼠骑士
Labyrinth (USA),旋转滚球
Kabu Trader Shun (Japan),股票交易员-瞬
Suujin Taisen (Japan),数阵对战
Arasuji de Kitaeru - Hayamimi no Susume DS (Japan),大纲记忆法速听推荐DS
Enpitsu de Oku no Hosomichi DS (Japan),铅笔书写-奥州小道DS
Yamakawa Shuppansha Kanshuu - Shousetsu Nihonshi B - Sougou Training (Japan),山川出版社监修-详说日本史B 综合训练
Brain Buster - Puzzle Pak (USA),大脑破坏者-数字谜题
Utsukushiku Narou - Duke Saraie no Kenkou Walking Navi (Japan),Duke更家的健康行走指导
"Fantastic Four - Rise of the Silver Surfer (USA) (En,Fr,De,Es,It)",神奇四侠2-银影侠
"Fantastic Four - Rise of the Silver Surfer (Europe) (En,Fr,De,Es,It)",神奇四侠2-银影侠
Sega Presents - Touch Darts (Europe),世嘉触摸飞镖
Scooby-Doo! - Wer Schaut Wem Zu (Germany),史酷比-谁在看着谁?
"Meine Tierpension 2 (Germany) (En,De)",我的宠物旅馆2
Time Ace (USA),时空王牌
"Zendoku (USA) (En,Fr,De,Es,It)",禅读
Manjyeora - Made in Wario (Korea),瓦里奥制造
Pokemon Toroje (Korea),口袋妖怪
Unou Kaiten - Match Bou Puzzle DS (Japan),右脑回转-火柴棒解谜DS
Mizuiro Blood (Japan),水色之血
ALC no 10-punkan Eigo Master - Chuukyuu (Japan),ALC的10分钟英语大师-中级
Ontama - Onpu-tou Hen (Japan),音乐珍珠&#9834;音符岛篇
Itadaki Street DS - Dragon Quest Super Mario (Japan),富豪街DS
Zelda no Densetsu - Mugen no Sunadokei (Japan),塞尔达传说-幻影沙漏
"SimCity DS (Europe) (En,Fr,De,Es,It,Nl)",模拟城市DS
"Metroid Prime Pinball (Europe) (En,Fr,De,Es,It)",银河战士弹珠台
Transformers - Autobots (USA),变形金刚-博派
Transformers - Decepticons (USA),变形金刚-狂派
"Kirby - Mouse Attack (Europe) (En,Fr,De,Es,It)",星之卡比-老鼠进攻
"Mega Man ZX (Europe) (En,Ja,Fr,De,Es,It)",洛克人ZX
Shaberu! DS Oryouri Navi - Marugoto Teikoku Hotel (Japan),会说话的DS食谱!帝国酒店的美味!～超一流大厨教你做家常菜～
Hello Kitty no Gotouchi Collection - Koi no DokiDoki Travel (Japan),Hello Kitty的各地收藏集-恋爱的心跳旅行
Pirates of the Caribbean - At World's End (Japan),加勒比海盗-世界的尽头
NANA - Live Staff Daiboshuu! Shoshinsha Kangei (Japan),NANA live 工作人员大招募!-欢迎新人
Black Cat - Kuroneko no Concerto (Japan),黑猫协奏曲
"SimCity DS (USA) (En,Fr,De,Es,It,Nl)",模拟城市DS
Ratatouille (USA),料理总动员
Yamakawa Shuppansha Kanshuu - Shousetsu Sekaishi B - Sougou Training (Japan),山川出版社监修-详说世界史B 综合训练
Unou Nouryoku Check Machine - Touch de Unoo! DS (Japan),右脑能力检测机-触摸右脑DS
"Brothers in Arms DS (USA) (En,Fr,Es)",兄弟连DS
TouchMaster (USA),触摸大师
Harry Potter and the Order of the Phoenix (USA),哈里波特与凤凰令
"More Brain Training from Dr Kawashima - How Old Is Your Brain (Europe) (En,Fr,De,Es,It,Nl)",更进一步成人脑力锻炼
Simple DS Series Vol. 16 - The Sagasou Fushigi na Konchuu no Mori (Japan),Simple DS系列Vol.16 The 寻找不可思议的昆虫之森
"Kawa no Nushi Tsuri - Komorebi no Tani, Seseragi no Uta (Japan)",川钓高手-树荫谷的流水之歌
Yokoyama Mitsuteru Sangokushi - Dai-6-kan - Koumei no Yuigon (Japan),横山光辉三国志第五卷-孔明的遗言
Hoshigami - Ruining Blue Earth - Remix (USA),星神
"Puzzle League DS (Europe) (En,Fr,De,Es,It)",谜题联盟DS
Chuukana Janshi Tenho Painyan Remix (Japan),中华雀士-天奉牌娘
Days of Memories (Japan),记忆之日
"Nervous Brickdown (USA) (En,Fr,De,Es,It)",激情方块
Katekyoo Hitman Reborn! DS - Flame Rumble - Mukuro Kyoushuu! (Japan),家庭教师REBORN!
Otona no Onna Ryoku Kentei (Japan),成人女力检定
Kurikuri DS - Otasuke Island (Japan),玉兔追月DS-游戏乐园
Wakabayashi Fumie no DS Kabu Lesson (Japan),若林史江的DS股票课程&#9834;
Cookie & Cream (USA),曲奇和奶油
Doki Doki Majo Shinpan! (Japan),心跳魔女神判
Sakasete! Chibi-Robo! (Japan),开花吧!小机器人
Harry Potter and the Order of the Phoenix (Europe),哈里波特与凤凰社
"TouchMaster (Europe) (En,Fr,De,Es,It)",触摸大师
Treasure Gaust - Gaust Diver - Crimson Red (Japan),磁幽灵机器人-绯红版
Spider-Man 3 (Spain),蜘蛛侠3
Spider-Man - Battle for New York (Spain),蜘蛛侠-决战纽约
"Scooby-Doo! - Who's Watching Who (Europe) (Es,It)",史酷比-谁在看着谁
Kakko Yoku Narou - Kaku-chan Shiki - Kintore Navi (Japan),角田君的格斗指南
Kyou kara DS - Calorie Navi (Japan),从今开始DS卡路里指南
Dokodemo Yoga (Japan),随身练瑜伽
"F-24 - Stealth Fighter (Europe) (En,Fr,De,Es,It)",F-24 魔鬼战斗机
"Herbie - Rescue Rally (Europe) (En,Fr,De,Es)",赫比救援拉力
"MechAssault - Phantom War (Europe) (En,Fr,De)",机甲先锋-幻影战争
"Nacho Libre (Europe) (En,Fr,De)",疯狂的神父
"Super Black Bass Fishing (Europe) (En,Fr,De)",超级黑巴斯
Anata mo DS de Classic Kiite Mimasenka (Japan),您也用DS听古典音乐吗
Sansuu Olympic Iinkai Kouan - Suuji de Kitaeru Nouryoku Training - Algo & Trinca (Japan),数学奥林匹克委员会提案-用数字做脑力训练
Vegas Casino (USA),维加斯赌场极端5
"Platinum Sudoku (USA) (En,Fr,Es)",白金数独5
Rockman ZX - Advent (Japan),洛克人ZX Advent
"Settlers, The (Europe) (En,Fr,De,Es,It)",工人物语
Elite Beat Agents (France),节拍特工
"Kaite, Shabette, Hajimeyou! - Monster Farm DS (Japan)",画画说话开始吧!怪物农场DS
Elite Beat Agents (Europe),节拍特工
Death Note - L o Tsugu Mono (Japan),DEATH NOTE-L的继承者
Super Mario 64 DS (Japan) (Rev 1),超级马里奥 64
"Harry Potter and the Order of the Phoenix (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",哈里波特与凤凰社
Elite Beat Agents (Italy),节拍特工
SNK vs. Capcom - Card Fighters DS (USA) (Rev 1),SNK vs. CAPCOM 卡片战士DS
Bratz - Forever Diamondz (Germany),洋娃娃合唱团-永恒星钻
"Archime DS (Japan) (En,Ja)",搞笑特训班DS
Tantei Jinguuji Saburou DS - Inishie no Kioku (Japan),侦探神宫寺三郎DS-远古的记忆
"Harlem Globetrotters - World Tour (Europe) (En,Fr,De,Es,It)",哈林花式篮球队-世界巡回赛
"Pet Alien (Europe) (En,Fr,De,Es,It)",异型宠物
Naruto Shippuu Den - Saikyou Ninja Daikesshuu 5 - Kessen! 'Akatsuki' (Japan),火影忍者疾风传-最强忍者大集结5 决战!晓
Transformers - Decepticons (Europe),变形金刚-狂派
Transformers - Autobots (Europe),变形金刚-博派
Elite Beat Agents (Spain),节拍特工
Transformers - Autobots (France),变形金刚-博派
Transformers - Decepticons (France),变形金刚-狂派
"Chicken Shoot (USA) (En,Fr,De,Es,It)",射鸡英雄传
Deal or No Deal (USA),一掷千金
Treasure Gaust - Gaust Diver - Deep Blue (Japan),磁幽灵猎人深蓝版
Taiko no Tatsujin DS - Touch de Dokodon! (Japan),太鼓达人DS-以触摸来敲鼓
B-17 - Fortress in the Sky (USA),B-17-中堡垒
Pururun! Shizuku-chan - Meiro no Mori no Doubutsu-tachi (Japan),水滴君森林的动物们
Dynasty Warriors DS - Fighter's Battle (USA),真三国无双-斗士之战
Simple DS Series Vol. 18 - The Soukou Kihei Gun Ground (Japan),简单DS系列Vol.18 THE装甲机兵
Subarashiki Kono Sekai - It's a Wonderful World (Japan) (Rev 1),美丽世界
